"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115135049",94.6064474653255,0.405750372600425,0.105183216222651,3.85836930128949,0.000114146081588133,0.0317880970229787,"bladder cancer-associated protein, transcript variant X2","liver"
"LOC115145095",311.162069601426,0.40567382118249,0.113332644887029,3.58121100605928,0.000342005297514066,0.0513472241377666,"proteasome subunit beta type-5-like","liver"
"LOC115134971",51.3612023673969,0.405098168758029,0.11514692464116,3.51785089926318,0.000435056733346424,0.0513472241377666,"voltage-dependent anion-selective channel protein 2-like","liver"
"LOC115139187",143.999694322358,0.404804861749144,0.0982112632386025,4.12119425301803,3.76913445260765e-05,0.0266090237597237,"splicing factor 3B subunit 6","liver"
"LOC115111714",43.1851323603949,0.403516834728977,0.114548626007031,3.52042487664988,0.00043085602293866,0.0513472241377666,"septin-2-like","liver"
"LOC115122168",47.333644407078,0.403362070433811,0.124272378014361,3.2552357222114,0.00113298286672144,0.0652607246374232,"transcription factor jun-B-like","liver"
"LOC115111051",44.605940740642,0.403211933892419,0.117050420340288,3.44756665753869,0.000565660806015337,0.0524348943476314,"28S ribosomal protein S36, mitochondrial-like, transcript variant X1","liver"
"LOC115110057",3360.3129211003,0.402165671670144,0.124195161860313,3.24695653402814,0.00116646202680761,0.0658584460335578,"ferritin, middle subunit-like","liver"
"LOC115123160",252.12253219629,0.398122072623904,0.124069715211792,3.22187631564021,0.00127354098616704,0.0670100982937018,"ferritin, middle subunit-like","liver"
"LOC115143174",80.8883605309104,0.397296429508631,0.0960426660761001,1.01120480117562,0.311918418347892,0.625589761833629,"signal transducer and activator of transcription 1-alpha/beta-like, transcript variant X1","liver"
"LOC115105069",181.193886984798,0.397007606856908,0.106898535375284,3.71465994435152,0.000203477137230581,0.0441858429539947,"eukaryotic translation initiation factor 1b","liver"
"znhit2",158.25734298771,0.395766676640666,0.10281748799211,3.84975889035782,0.00011823415470821,0.0317880970229787,"zinc finger HIT-type containing 2, transcript variant X2","liver"
"LOC115125976",519.08057814341,0.395534529675054,0.116863703085603,3.38603757714896,0.0007090967307952,0.054102164082023,"60S ribosomal protein L3","liver"
"ndufaf1",48.068698233484,0.395027555378792,0.117493782785439,3.35730586808136,0.000787059918908581,0.0562441821509167,"NADH:ubiquinone oxidoreductase complex assembly factor 1, transcript variant X1","liver"
"LOC115138705",700.210109238123,0.393132578526077,0.0995472755233293,3.94947390424855,7.8323148800462e-05,0.0290814747469895,"proteasome subunit alpha type-3","liver"
"grpel1",142.98283190015,0.391607964706214,0.119247440650233,3.28498134483967,0.00101989124202362,0.0632780873897293,"GrpE like 1, mitochondrial","liver"
"LOC115128224",85.0745774021184,0.3915772925424,0.123243505776508,3.19658074204979,0.00139066898915579,0.0676872164894276,"ATPase inhibitor A, mitochondrial-like","liver"
"LOC115111363",98.3469336555326,0.388258066384938,0.100263597229088,3.86998708019331,0.000108841121123559,0.0317880970229787,"glutaredoxin-1-like, transcript variant X1","liver"
"LOC115135968",118.176869419857,0.387820399973858,0.101174643703748,3.83206364177914,0.000127072854896958,0.0326115153976465,"malate dehydrogenase, mitochondrial-like","liver"
"LOC115130477",169.720784417405,0.385326199044847,0.118527171906353,3.25333057215377,0.00114060721427115,0.0652607246374232,"lysozyme g-like","liver"
"zmat2",94.898061111777,0.383515031646877,0.120760424273285,3.17866224741518,0.00147956386299672,0.0707933692413516,"zinc finger matrin-type 2","liver"
"ndufb5",193.309710071905,0.381045395617753,0.110736197748814,3.44143018598412,0.000578647771451679,0.0524348943476314,"NADH:ubiquinone oxidoreductase subunit B5","liver"
"LOC115140067",42.96553516248,0.379077299492056,0.107088237386203,3.53722008274181,0.000404362561252376,0.0513472241377666,"26S proteasome non-ATPase regulatory subunit 9-like","liver"
"LOC115116225",40.7909561281606,0.379002494591269,0.110541366239027,0.267756889787819,0.788886456319904,0.928374540673718,"nicotinamide phosphoribosyltransferase-like","liver"
"LOC115140097",81.1122763616699,0.378321751947996,0.102621169390605,3.68550538668879,0.000228249254223109,0.046024831762274,"transcobalamin-2-like","liver"
"dmac2l",40.6520178902742,0.378296020984646,0.121101679656443,3.13114191300766,0.00174127994580647,0.0768067701095574,"distal membrane arm assembly complex 2 like","liver"
"mrpl21",51.7896821508788,0.374315470609985,0.106466744782576,3.51236286330426,0.000444141149424496,0.0513472241377666,"mitochondrial ribosomal protein L21, transcript variant X1","liver"
"LOC115109447",704.516091075761,0.374220908691692,0.118792101320909,3.15257633166336,0.00161836503347753,0.0743418187957702,"ADP-ribosylation factor 4-like","liver"
"LOC115123135",47.6757598714433,0.373330236820278,0.112997319684752,3.30193809118251,0.000960192604155565,0.0616904042171354,"syndecan-4-like","liver"
"LOC115144160",50.8693754162633,0.372336758587122,0.122136605740403,3.04589311989336,0.00231990285097152,0.0874718206443201,"protein Tob1-like","liver"
"LOC115107636",84.8333385619588,0.372127172798945,0.10180621165389,3.65459887301953,0.000257584384358609,0.0497908750356821,"COP9 signalosome complex subunit 8-like, transcript variant X1","liver"
"LOC115132717",76.6393436159539,0.371494325742143,0.104013638090021,3.57264779365048,0.000353389918377123,0.0513472241377666,"ras-related protein Rab-39B-like","liver"
"cryz",50.1634035257091,0.371112160945302,0.119868495644632,3.09836718279949,0.00194590170386781,0.0796127610147656,"crystallin zeta, transcript variant X1","liver"
"LOC115118779",172.382657034697,0.369711939882901,0.121599070350817,1.27312316421166,0.202974340276923,0.525034415797146,"carnitine O-acetyltransferase-like","liver"
"LOC115101639",40.2833201049163,0.368805493321061,0.105682658618384,3.48993806123385,0.000483132510113889,0.0514672858887362,"mRNA export factor, transcript variant X2","liver"
"LOC115147101",65.6823138431096,0.368484978124218,0.115063958428796,3.20439914884831,0.00135344697657352,0.0676244392011865,"dolichol phosphate-mannose biosynthesis regulatory protein-like, transcript variant X2","liver"
"LOC115141548",123.209165585089,0.367144406936942,0.121136811138036,3.03356053025781,0.00241686220696315,0.0874718206443201,"flavin reductase (NADPH)-like, transcript variant X2","liver"
"dhfr",121.315096438226,0.36640537320612,0.117582225945531,3.11768721074214,0.00182276140450988,0.0773782773673894,"dihydrofolate reductase","liver"
"LOC115123569",173.917895044511,0.365501197246097,0.123633450846426,2.96012396195955,0.00307515279141305,0.0987738039056392,"ferritin, middle subunit-like, transcript variant X1","liver"
"LOC115104196",106.875930269911,0.364033899660232,0.102803748945358,3.54000641871079,0.000400117300497082,0.0513472241377666,"SUMO-conjugating enzyme UBC9-B, transcript variant X2","liver"
"anapc16",283.993417182409,0.363982904741054,0.10214392394062,3.5632482133332,0.000366294025885155,0.0513472241377666,"anaphase promoting complex subunit 16","liver"
"LOC115134326",114.47635109517,0.363040764031936,0.122950460349256,2.97086285148323,0.00296964366106904,0.0963598167264125,"heat shock factor-binding protein 1-like","liver"
"LOC115121896",83.8215562505802,0.361095839395133,0.103059728435261,3.50393555093198,0.000458436292862373,0.0513472241377666,"vacuolar protein sorting-associated protein 29, transcript variant X2","liver"
"bbs2",42.9962955828453,0.360785456761605,0.119820862476344,3.01120170078849,0.00260215937622532,0.0918236989885509,"Bardet-Biedl syndrome 2, transcript variant X2","liver"
"LOC115147159",403.724922292986,0.360659946117895,0.122494893179855,2.94712667454021,0.00320741782066829,0.0987738039056392,"phosphatidylinositol 3-kinase regulatory subunit alpha-like, transcript variant X1","liver"
"LOC115117313",95.6016421759522,0.360653230072147,0.12378246401115,2.92569501250193,0.00343687693016915,0.101594801820602,"HMG domain-containing protein 4-like, transcript variant X1","liver"
"LOC115142782",62.9232902367079,0.35879260675416,0.115133419800345,3.11799425485872,0.00182086352976739,0.0773782773673894,"myosin regulatory light polypeptide 9","liver"
"LOC115125749",80.1559409703033,0.35697730639751,0.122948485362687,2.91705839137295,0.00353349616685392,0.102308304400293,"trypsinogen-like protein 3","liver"
"LOC115110214",169.6555699466,0.355660220205179,0.115816510335301,3.07238365043278,0.00212356600227321,0.0851112591503767,"nucleoside diphosphate kinase A-like","liver"
"LOC115133187",275.556666573045,0.353727583483652,0.118341377636024,2.99093039999863,0.00278128877027544,0.0923574532301717,"aldo-keto reductase family 1 member B1-like","liver"
"LOC115132815",158.184996508307,0.353666209611237,0.112494099446755,3.14550572216051,0.00165799951524628,0.0754924617990361,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial-like","liver"
"LOC115110656",73.048111008013,0.353474287335758,0.104286228865008,3.38714934230642,0.000706229330442153,0.054102164082023,"SEC14-like protein 1, transcript variant X2","liver"
"LOC115111365",91.1797224554729,0.353199659053494,0.109580247554768,3.22380708377561,0.00126498587420128,0.0670100982937018,"osteoclast-stimulating factor 1-like","liver"
"LOC115132763",115.306453899614,0.352000551284863,0.11703921196227,3.05104273857336,0.00228048111253246,0.0874718206443201,"protein S100-A1-like, transcript variant X1","liver"
"LOC115126268",41.4278903802288,0.351922686326121,0.124139710872468,2.83893855076502,0.0045263872665622,0.109213600457308,"ferritin, middle subunit-like","liver"
"LOC115141395",103.474588566078,0.351154172113278,0.122468673857568,2.88645306773447,0.00389610849837197,0.105750221684418,"NADP-dependent malic enzyme-like","liver"
"LOC115123568",154.235709163636,0.350807823317446,0.121512048021908,2.90633202805568,0.00365693180237228,0.103727209317179,"ferritin, middle subunit-like, transcript variant X2","liver"
"LOC115138061",51.945110279101,0.350238069100951,0.112606220911001,-0.43229295288957,0.665528508356554,0.865202385029037,"placenta-specific gene 8 protein-like, transcript variant X2","liver"
"LOC115116869",559.328758645918,0.348712511753251,0.094251046936025,3.69989947704573,0.000215684883173706,0.045102105570324,"cytochrome c oxidase subunit NDUFA4-like","liver"
"LOC115112928",104.181276359076,0.348290822793989,0.10889189377322,0.116543693418172,0.907221659661807,0.969582154056257,"myocardin-related transcription factor A-like, transcript variant X4","liver"
"LOC115109368",21560.2011986255,0.347984616990088,0.114445190332735,3.04147995509346,0.00235418239653754,0.0874718206443201,"metallothionein A","liver"
"LOC115126009",252.464003404165,0.347280243222391,0.101028091162947,3.43818474427774,0.000585628005459406,0.0524348943476314,"ATP synthase F(0) complex subunit B1, mitochondrial-like","liver"
"LOC115134514",107.365890738346,0.347081242933105,0.0985323167572452,3.52157352576975,0.000428993683539396,0.0513472241377666,"40S ribosomal protein S13","liver"
"LOC115112920",65.1284244089857,0.346334384386537,0.085861521265649,4.03098446011358,5.55437163816869e-05,0.0266090237597237,"renin receptor-like","liver"
"psmd5",44.1028096034287,0.345848292168789,0.0982767314527058,3.51533176079376,0.000439204942062872,0.0513472241377666,"proteasome 26S subunit, non-ATPase 5","liver"
"LOC115138148",46.0042446110076,0.345797821256319,0.112700487495488,3.06658354761742,0.00216520289393234,0.0860896868953662,"Y-box-binding protein 2-A-like, transcript variant X3","liver"
"LOC115112959",335.047571698218,0.34533247690619,0.117160245120156,2.94927117506141,0.00318524352826183,0.0987738039056392,"cell cycle control protein 50C-like","liver"
"LOC115131775",1336.90479125622,0.344334811953339,0.105865852821949,3.25297529270412,0.00114203426710012,0.0652607246374232,"40S ribosomal protein S27","liver"
"LOC115145216",204.780302746805,0.343632526896212,0.0942984759445769,3.64404747710818,0.000268383879765443,0.0497908750356821,"V-type proton ATPase 16 kDa proteolipid subunit","liver"
"LOC115105093",52.0343433136211,0.341452462968787,0.106335366704055,3.21219902599647,0.0013172308701109,0.0670100982937018,"cullin-2-like, transcript variant X2","liver"
"gps1",67.9021499002825,0.340596354831935,0.0896493700853232,3.79795913576154,0.000145892367852013,0.0358134047344549,"G protein pathway suppressor 1, transcript variant X3","liver"
"sugt1",106.345275197893,0.340126579764685,0.118806359881805,2.86404237517749,0.00418272051819562,0.107371334663571,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone, transcript variant X2","liver"
"LOC115110978",1606.54115977384,0.339303025440898,0.109308888378569,3.10459665524078,0.00190538661518742,0.0796127610147656,"cytochrome c oxidase subunit 7C, mitochondrial-like","liver"
"LOC115123317",75.3482378700743,0.339296347058099,0.102881113827776,3.29536619382256,0.000982935010706394,0.0622184253250212,"cytochrome c, transcript variant X1","liver"
"LOC115135462",42.7807655211516,0.338628093640023,0.12421454539681,2.73765758722257,0.00618784658674094,0.127972827211499,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2-like","liver"
"LOC115106415",338.497566742022,0.338514857680282,0.118574381866741,2.85720877374223,0.00427384626589252,0.107371334663571,"zinc transporter ZIP11-like, transcript variant X2","liver"
"LOC115114956",643.122525833237,0.338092623320242,0.121481198631733,2.78525283742601,0.00534859990916707,0.117502704619289,"40S ribosomal protein S17-like","liver"
"ndufa1",731.06682744857,0.33768277335348,0.112275353416641,3.00846728581957,0.00262569069167079,0.0920785692246787,"NADH:ubiquinone oxidoreductase subunit A1","liver"
"LOC115140758",171.694610596652,0.337599084769946,0.104564109129142,3.22942711168429,0.00124038495043551,0.0670100982937018,"tumor necrosis factor receptor superfamily member 1A-like, transcript variant X3","liver"
"LOC115132418",125.043507466417,0.33729894174869,0.100277018686629,3.36384991763568,0.000768633294854202,0.0562441821509167,"serine/threonine-protein kinase PINK1, mitochondrial-like","liver"
"ddx49",62.2699235784404,0.336689746855653,0.122655893695215,2.74607475511307,0.00603130189595409,0.126590076225118,"DEAD-box helicase 49","liver"
"LOC115125925",76.5594708916325,0.33644014377313,0.100839371346577,3.33718971242241,0.000846301598268271,0.05827096126613,"peptidyl-prolyl cis-trans isomerase A-like","liver"
"LOC115145882",67.8220315411759,0.335022516282853,0.10686653959003,3.13544912462572,0.00171591188138856,0.0768067701095574,"MICOS complex subunit Mic10-like","liver"
"LOC115121200",611.625340051307,0.334785376293409,0.119217607593872,2.80988694126637,0.0049558905889835,0.113402271416958,"transcription factor BTF3, transcript variant X2","liver"
"LOC115110056",72.4125409997342,0.333830381942618,0.124272383249179,2.69012484835634,0.00714252920110433,0.131786666239984,"ferritin, middle subunit-like","liver"
"LOC115114120",55.4078827367149,0.33271996088677,0.124160814776632,2.68257524835202,0.00730577139997436,0.132364658484469,"mesoderm induction early response protein 1-like, transcript variant X1","liver"
"LOC115120964",679.334056449519,0.332031203118467,0.0998938751998516,3.32406046549667,0.00088716958379898,0.0603489092786631,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like","liver"
"LOC115103957",358.411584845549,0.331660747702789,0.117859681889244,2.84599836342539,0.0044272422413283,0.108269851319413,"cathepsin S-like","liver"
"LOC115101234",262.800734807577,0.331620493735198,0.100435574695353,3.30154986551686,0.000961522417837038,0.0616904042171354,"BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like","liver"
"hadh",65.2671928821802,0.331506868470556,0.11882334535298,2.79448227546811,0.00519828903052502,0.116147836617255,"hydroxyacyl-CoA dehydrogenase","liver"
"LOC115140186",155.996380722397,0.33045824991809,0.0945508957720993,3.49286279282968,0.000477871978136389,0.0514672858887362,"dynein light chain 1, cytoplasmic-like","liver"
"LOC115108361",39.8870555138663,0.330144508333772,0.120164995364514,2.75157300138781,0.00593097989626311,0.12588839283572,"alpha/beta hydrolase domain-containing protein 17A-like, transcript variant X2","liver"
"LOC115113712",765.507935780703,0.330118517529207,0.0967530698428116,3.41209986078418,0.000644644927737875,0.052561951787021,"ferritin, heavy subunit-like","liver"
"LOC115132128",363.373681509995,0.32988919380995,0.124070542777327,2.66698757014653,0.00765345024073002,0.133781362412265,"neurotensin receptor type 1-like","liver"
"LOC115138170",325.028728089755,0.327535788351639,0.107876215649248,3.03675131665138,0.0023914266245787,0.0874718206443201,"ependymin-like","liver"
"nenf",104.080672406611,0.327518084453415,0.101052503271106,3.24006990171942,0.00119500400514943,0.0668019070601356,"neudesin neurotrophic factor","liver"
"LOC115131682",54.3220645629895,0.327125125097451,0.107865564150598,3.03514299206988,0.00240421670949036,0.0874718206443201,"elongin-A-like","liver"
"LOC115102205",485.663604983162,0.327043280145062,0.107567638820266,3.04102185020138,0.00235776719900559,0.0874718206443201,"60S ribosomal protein L22","liver"
"nccrp1",43.6297492450123,0.326006903047661,0.112293320063921,2.9027524258568,0.0036989892632379,0.103902952140503,"non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)","liver"
"LOC115103192",66.905700812383,0.325967441035719,0.115725743484394,2.81710769414537,0.00484582740546488,0.112590705889937,"transmembrane protein 56-B-like, transcript variant X2","liver"
"npc2",398.110129019525,0.325462021591517,0.101148929349269,3.21765503989682,0.00129243155440105,0.0670100982937018,"NPC intracellular cholesterol transporter 2","liver"
"LOC115101429",1129.86188689661,0.324975141706208,0.121595043608638,2.67482822415382,0.00747675483290506,0.132747665995541,"ADP/ATP translocase 2-like","liver"
"LOC115142321",89.2864026483266,0.324924394239116,0.108337814083903,2.9971350686982,0.00272529935168698,0.0922501561356199,"MAP kinase-activated protein kinase 2-like","liver"
"LOC115102637",150.166976849513,0.324710814352647,0.121588548827798,2.67217209594756,0.00753619877278154,0.133071063197767,"keratin, type II cytoskeletal 8-like","liver"
"LOC115131703",47.6417398541796,0.324650468647777,0.120317345727074,2.70359068256889,0.0068594728225106,0.131582103041871,"prolyl endopeptidase-like","liver"
"LOC115114211",842.194092606941,0.324092108069165,0.112076616170265,2.89224263283083,0.00382502424326788,0.105366345687695,"40S ribosomal protein S28","liver"
"LOC115110806",662.366194763291,0.323861252705657,0.10069593201542,3.21657699805983,0.00129729716842823,0.0670100982937018,"cytochrome c oxidase subunit NDUFA4-like","liver"
"LOC115145073",96.011369336583,0.323748209740582,0.118086658325467,2.74368736328835,0.00607533672750468,0.127042041346264,"peroxiredoxin-6-like","liver"
"ndufb3",301.818280216943,0.323501903194139,0.109618459414051,2.95229858730525,0.00315417767122186,0.0987738039056392,"NADH:ubiquinone oxidoreductase subunit B3","liver"
"LOC115102139",713.10469079888,0.323126836518606,0.112298492693738,2.87797144298663,0.00400241368912367,0.10692997132335,"nascent polypeptide-associated complex subunit alpha-like, transcript variant X1","liver"
"LOC115101480",137.094698707325,0.323102702416786,0.104260606832552,3.10020196098755,0.00193388729942221,0.0796127610147656,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2-like","liver"
"LOC115118407",145.306938415996,0.322649558777462,0.123962166382446,2.60815639431502,0.00910313527987456,0.146846576543348,"c-Myc-binding protein-like","liver"
"commd9",79.4010147603519,0.320951370621924,0.122846569764919,2.61779718477543,0.00884993881035174,0.145587918719111,"COMM domain containing 9, transcript variant X1","liver"
"spata1",68.9687060755248,0.32048187284056,0.122493118296367,2.61700924361254,0.00887039391416476,0.145587918719111,"spermatogenesis associated 1, transcript variant X1","liver"
"LOC115122703",93.9453310222086,0.320151015234639,0.0964687083361478,3.31616745425303,0.000912611277342447,0.0613405151413745,"pyridoxal phosphate homeostasis protein-like, transcript variant X1","liver"
"LOC115129029",66.222080311856,0.319363800067662,0.112908744559435,2.82887407283539,0.00467120751345394,0.111865573815839,"thioredoxin-like protein 4A","liver"
"LOC115119183",101.811365475874,0.319194162771082,0.114219043243143,2.79281152995351,0.00522521262854813,0.116147836617255,"hydroxyacylglutathione hydrolase, mitochondrial-like","liver"
"LOC115138930",247.348124609799,0.318316783434315,0.092063989386008,3.45795336979117,0.000544295583480513,0.0524348943476314,"ATPase inhibitor B, mitochondrial-like, transcript variant X2","liver"
"LOC115143167",66.2406955859994,0.318002790809819,0.0904320417942829,3.51479701534655,0.000440090232766325,0.0513472241377666,"GTP-binding protein Rheb-like","liver"
"LOC115145804",47.2888800859716,0.317696097364263,0.120526568846558,2.63747190328834,0.00835265446093158,0.140730428171628,"mRNA turnover protein 4 homolog","liver"
"LOC115141895",52.4232291595452,0.317694953771457,0.108541136721162,2.92978896940526,0.00339192271228072,0.101326961024005,"vasodilator-stimulated phosphoprotein-like, transcript variant X2","liver"
"LOC115142868",132.139874556434,0.315857940622792,0.0926119166153487,3.40981291828044,0.000650074553832822,0.052561951787021,"cytochrome c1, heme protein, mitochondrial-like","liver"
"LOC115144376",328.080197415305,0.314312534465906,0.113617987611685,2.76729745746411,0.0056523155801584,0.12274220679067,"cytochrome c oxidase assembly protein COX14 homolog","liver"
"LOC115134683",49.0618360061794,0.313775411456673,0.11793017332354,2.69463276104107,0.00704662482330912,0.13173921772319,"cytochrome c oxidase subunit 8B, mitochondrial-like","liver"
"LOC115143985",149.714335201736,0.313029937950984,0.0874970203259552,3.57669022888514,0.000347972117628604,0.0513472241377666,"ADP-ribosylation factor 1","liver"
"LOC115101900",100.121047264529,0.312768178157785,0.0928876644008377,3.36607564467181,0.000762457964264388,0.0562441821509167,"gamma-secretase subunit PEN-2","liver"
"LOC115142589",99.382477783106,0.311976836145937,0.0878639110369741,3.54928365493731,0.000386280733623982,0.0513472241377666,"phosphoribosyl pyrophosphate synthase-associated protein 1-like, transcript variant X2","liver"
"LOC115135016",283.984900242854,0.311570793823129,0.0954479727429673,3.26327452639252,0.00110132780093906,0.0652607246374232,"cytochrome c1, heme protein, mitochondrial-like","liver"
"asah2",64.8486179578886,0.311335907347184,0.119103021256979,2.61260800426695,0.00898542963987555,0.146438163732368,"N-acylsphingosine amidohydrolase 2","liver"
"gys2",1303.72205052129,0.311003401341053,0.122962045714774,2.53949428846537,0.01110128579134,0.161540875200788,"glycogen synthase 2, transcript variant X1","liver"
"LOC115139625",82.9731148521565,0.310962829139646,0.0944183358166476,3.29284478251107,0.00099179211463902,0.0622184253250212,"5'-3' exoribonuclease 2-like","liver"
"LOC115133055",121.575352511435,0.31023534599068,0.123679259442379,2.51201050306356,0.0120045515788025,0.168616828261096,"protein mono-ADP-ribosyltransferase PARP12-like","liver"
"LOC115107123",1552.03193193263,0.310027726590918,0.12355383262263,2.51196038072224,0.0120062567065972,0.168616828261096,"sodium-coupled neutral amino acid transporter 4-like, transcript variant X2","liver"
"LOC115102966",941.166681436714,0.309418822612129,0.108704424519645,2.84662377714266,0.00441855479713515,0.108269851319413,"CCAAT/enhancer-binding protein delta-like","liver"
"LOC115145370",124.640454772879,0.309212898386124,0.123873413534224,2.49959184132945,0.0124336466095436,0.170027890409875,"cytochrome P450 2J2-like","liver"
"LOC115108282",448.938976710955,0.309012005589691,0.100888382554362,3.063198515739,0.00218984736898454,0.0864606870299768,"ATP synthase subunit delta, mitochondrial-like, transcript variant X1","liver"
"LOC115129427",1188.89348656547,0.308316130702109,0.106589271163286,2.89278050718204,0.00381848041648208,0.105366345687695,"ADP/ATP translocase 2-like","liver"
"LOC115111478",57.7200190832153,0.308101299674306,0.117684190818197,2.62280543146761,0.0087209060308918,0.144818339560044,"small nuclear ribonucleoprotein Sm D3, transcript variant X1","liver"
"LOC115132995",1251.02889875504,0.307475757750005,0.117485022848085,2.61827542751526,0.00883754409648661,0.145587918719111,"ribose-phosphate pyrophosphokinase 2-like, transcript variant X1","liver"
"LOC115103239",275.552708701141,0.307003291088762,0.103263155103828,2.97330316191335,0.00294613303652298,0.0961495209491837,"ubiquitin-60S ribosomal protein L40-like","liver"
"LOC115128076",97.9705654551206,0.306848533482304,0.12355058373318,2.49049631936295,0.0127564817064951,0.172041047608422,"protein CREG1-like, transcript variant X2","liver"
"LOC115107282",70.4621530555187,0.306734701986555,0.123145078318788,2.49680037567304,0.0125319482300648,0.170906714267985,"small integral membrane protein 8-like","liver"
"LOC115146361",491.230865527366,0.306732221356844,0.098130096198117,3.12600583279798,0.00177198037177875,0.0773782773673894,"cytochrome c oxidase subunit 7A2, mitochondrial-like","liver"
"LOC115103161",349.845892906869,0.30670983252302,0.11252404597741,2.7267009133427,0.00639709942904383,0.129820117443892,"T-complex protein 1 subunit gamma-like, transcript variant X1","liver"
